   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1785       3    0.718939    1.275659    0.730072    1.292177    0.707536    1.258414
    1785       4    0.747494    1.223185    0.616683    0.987635    0.868728    1.395800
    1786       1    0.710053    1.034779    0.669141    0.998622    0.752636    1.069455
    1786       2    0.761016    1.215401    0.803181    1.267641    0.719686    1.160432
    1786       3    0.688967    1.086503    0.778602    1.227076    0.595299    0.907448
    1786       4    0.712616    1.289876    0.753983    1.253834    0.669731    1.324842
    1787       1    0.744344    1.306739    0.660168    1.085657    0.822357    1.478209
    1787       2    0.768787    1.329138    0.654082    1.136567    0.864165    1.463348
    1787       3    0.772876    1.344906    0.862980    1.554853    0.681684    1.084478
    1787       4    0.849365    1.660126    1.001945    1.965350    0.660604    1.150042
    1788       1    0.684911    1.113928    0.711981    1.212710    0.655819    0.996095
    1788       2    0.766022    1.479912    0.899031    1.792637    0.612373    0.981774
    1788       3    0.696047    1.191995    0.549758    0.868284    0.830006    1.412101
    1788       4    0.729927    1.295550    0.747296    1.211542    0.713699    1.369186
    1789       1    0.850246    1.600855    0.460240    0.682035    1.143262    1.984573
    1789       2    0.880100    1.742203    0.540443    0.850147    1.168275    2.194620
    1789       3    0.795063    1.358554    0.780463    1.449536    0.809374    1.262865
    1789       4    0.912660    1.903595    1.235998    2.408043    0.501140    0.743699
    1790       1    0.607329    0.944793    0.547672    0.872359    0.663962    1.005485
    1790       2    0.695185    1.262185    0.509813    0.738345    0.851199    1.556224
    1790       3    0.598714    0.945602    0.573388    0.991378    0.623243    0.898369
    1790       4    0.606194    1.010572    0.609792    1.035123    0.602037    0.981432
    1791       1    0.733789    1.196344    0.781780    1.275683    0.679235    1.096674
    1791       2    0.807127    1.405762    0.907892    1.602278    0.678359    1.091422
    1791       3    0.732630    1.251044    0.722287    1.274874    0.742891    1.226861
    1791       4    0.729194    1.252974    0.688619    1.111000    0.768649    1.375916
    1792       1    0.673022    1.130472    0.754285    1.278169    0.588780    0.946168
    1792       2    0.726636    1.219042    0.783224    1.390554    0.670499    1.017706
    1792       3    0.790534    1.543901    0.966376    1.892096    0.593038    0.982941
    1792       4    0.727521    1.153054    0.633998    1.010653    0.821045    1.272854
    1793       1    0.707568    1.288016    0.504389    0.668194    0.887746    1.632528
    1793       2    0.709582    1.136078    0.759089    1.262466    0.654201    0.972496
    1793       3    0.738905    1.204612    0.841599    1.359272    0.628983    1.001637
    1793       4    0.678340    1.107672    0.693064    1.140559    0.662830    1.071720
    1794       1    0.681341    1.078759    0.690338    1.092159    0.672521    1.065387
    1794       2    0.642592    0.999922    0.662919    1.023147    0.620922    0.974085
    1794       3    0.677350    1.040106    0.643744    0.967315    0.710289    1.105830
    1794       4    0.688233    1.021439    0.725906    1.058831    0.646928    0.977132
    1795       1    0.725327    1.428499    0.584828    0.894581    0.842625    1.745245
    1795       2    0.788949    1.526639    0.935641    1.792654    0.589669    1.030610
    1795       3    0.775678    1.370714    0.574970    0.887508    0.965453    1.684190
    1795       4    0.825718    1.796894    0.632286    1.067627    0.991826    2.227780
    1796       1    0.597380    0.877615    0.544771    0.807515    0.651052    0.940754
    1796       2    0.650798    1.132635    0.711129    1.317686    0.581663    0.868511
    1796       3    0.644365    1.061708    0.702611    1.221676    0.589732    0.882293
    1796       4    0.673217    1.089555    0.637599    1.121718    0.703681    1.060325
    1797       1    0.733258    1.188051    0.727039    1.220443    0.740587    1.148657
    1797       2    0.710300    1.280462    0.732768    1.093886    0.688970    1.434989
    1797       3    0.779504    1.466034    0.712329    1.286546    0.842010    1.612721
    1797       4    0.803512    1.385576    0.830160    1.454310    0.775998    1.310262
    1798       1    0.736023    1.102033    0.668279    1.054918    0.802425    1.142446
    1798       2    0.759138    1.242950    0.832696    1.385041    0.681654    1.067649
    1798       3    0.742463    1.382434    0.856347    1.658281    0.614555    0.968574
    1798       4    0.707968    1.270743    0.779414    1.489123    0.633606    0.988253
    1799       1    0.669170    1.184009    0.676200    1.256758    0.662195    1.107082
    1799       2    0.728862    1.190894    0.572025    0.956856    0.873634    1.355932
    1799       3    0.720398    1.326957    0.797423    1.521289    0.634922    1.064285
    1799       4    0.723911    1.396337    0.880086    1.669274    0.526749    0.907624
    1800       1    0.681457    1.183505    0.746177    1.368966    0.614632    0.950324
    1800       2    0.668168    1.299209    0.817490    1.633075    0.503789    0.747441
    1800       3    0.705946    1.311514    0.766082    1.467040    0.641317    1.116956
    1800       4    0.676735    1.239642    0.658729    1.278516    0.693092    1.203007
    1801       1    0.737835    1.462693    0.447938    0.647595    0.966538    1.837896
    1801       2    0.792117    1.276010    0.593200    0.834652    0.974266    1.553005
    1801       3    0.802204    1.408837    1.027501    1.732091    0.513125    0.730319
    1801       4    0.732905    1.115752    0.672477    1.018851    0.797070    1.206876
    1802       1    0.776912    1.388507    0.861471    1.574591    0.685308    1.146508
    1802       2    0.800810    1.477277    0.917054    1.811352    0.676881    0.990604
    1802       3    0.792228    1.371790    0.942198    1.645413    0.627797    0.961726
    1802       4    0.725939    1.173328    0.669406    1.096067    0.775273    1.234699
    1803       1    0.682738    1.151637    0.815126    1.412799    0.532246    0.722755
    1803       2    0.651264    1.066969    0.636961    0.992483    0.665340    1.135336
    1803       3    0.648214    1.066261    0.664287    1.065453    0.630731    1.066865
    1803       4    0.665383    1.069504    0.745671    1.166523    0.584773    0.955543
    1804       1    0.744397    1.295312    0.918339    1.578550    0.544269    0.816363
    1804       2    0.666294    0.993440    0.660540    0.938380    0.671648    1.042035
    1804       3    0.764027    1.251258    0.538146    0.774964    0.945139    1.505236
    1804       4    0.747297    1.291495    0.705823    1.202914    0.795400    1.385612
    1805       1    0.817338    1.463608    1.011729    1.789111    0.556482    0.776278
    1805       2    0.814896    1.356827    0.702641    1.081561    0.917688    1.559969
    1805       3    1.059667    2.205305    0.528603    0.770447    1.444231    2.757384
    1805       4    0.807900    1.352567    0.908628    1.556819    0.696122    1.070628
    1806       1    0.767885    1.232661    0.832741    1.262530    0.704567    1.199407
    1806       2    1.190663    2.419160    0.524146    0.949172    1.590573    2.897707
    1806       3    0.849679    1.516119    1.053595    1.800120    0.603450    1.024953
    1806       4    0.832301    1.432529    0.906787    1.694312    0.735947    0.988341
    1807       1    0.697548    1.330688    0.542821    1.005519    0.832030    1.546643
    1807       2    0.641362    1.054232    0.760978    1.205138    0.519816    0.857695
    1807       3    0.654430    1.180216    0.726052    1.319289    0.579586    1.009304
    1807       4    0.623376    1.078908    0.551003    0.840626    0.694315    1.265784
    1808       1    0.775546    1.392939    0.826048    1.522854    0.724230    1.245046
    1808       2    0.743176    1.204650    0.755229    1.355711    0.730377    1.019886
    1808       3    0.758477    1.210589    0.663902    1.084009    0.843021    1.307679
    1808       4    0.752318    1.216285    0.837987    1.327662    0.656868    1.070689
    1809       1    0.900264    1.913065    1.184941    2.418200    0.556514    0.895502
    1809       2    0.822245    1.437966    0.700252    1.294231    0.938055    1.553388
    1809       3    0.862011    1.500240    1.011458    1.738792    0.670255    1.092644
    1809       4    0.951650    2.310641    0.618475    0.987817    1.196904    2.899838
    1810       1    0.637152    0.960913    0.682885    0.932426    0.589932    0.987246
    1810       2    0.667884    1.041610    0.585440    0.885856    0.743681    1.161450
    1810       3    0.666157    1.163152    0.610448    1.028180    0.725787    1.289432
    1810       4    0.747348    1.309033    0.881313    1.516133    0.606795    1.030105
    1811       1    0.667744    1.045501    0.663538    0.979170    0.672228    1.111850
    1811       2    0.675572    1.145090    0.617584    1.002604    0.728459    1.258757
    1811       3    0.649622    1.052090    0.590194    0.890753    0.703824    1.177547
    1811       4    0.691257    1.224069    0.608086    0.904631    0.763546    1.441570
    1812       1    0.670750    1.223867    0.599189    1.195466    0.747042    1.248929
    1812       2    0.756906    1.170817    0.805413    1.223316    0.695170    1.097287
    1812       3    0.803208    1.481920    0.530095    0.735325    1.017797    1.841763
    1812       4    0.775188    1.329342    0.864437    1.567758    0.680039    1.006591
    1813       1    0.873076    1.521080    1.172277    1.814794    0.442519    0.767814
    1813       2    0.887052    1.832803    1.115790    2.232435    0.557892    0.915257
    1813       3    0.793408    1.277101    0.770350    1.181272    0.817992    1.371486
    1813       4    1.087667    2.080829    0.565796    0.778433    1.462481    2.582306
    1814       1    0.783173    1.459265    1.027299    1.848465    0.528063    0.810435
    1814       2    0.765338    1.305018    0.842744    1.476561    0.678747    1.074754
    1814       3    0.745629    1.255835    0.859794    1.463344    0.615329    0.949351
    1814       4    0.760729    1.299055    0.588655    0.883411    0.908496    1.555399
    1815       1    0.764919    1.416869    0.554553    0.915872    0.976129    1.758367
