   locus      deme_1      deme_2      deme_3
    5084    0.421750    0.738000    0.354500
    5085    0.508500    0.573250    0.515250
    5086    0.533750    0.421250    0.365500
    5087    0.556500    0.414000    0.551250
    5088    0.462750    0.581500    0.573500
    5089    0.550250    0.377000    0.549500
    5090    0.535750    0.570250    0.439500
    5091    0.548500    0.566250    0.437750
    5092    0.583000    0.608750    0.220500
    5093    0.536500    0.578750    0.434000
    5094    0.547750    0.557000    0.319000
    5095    0.444250    0.701250    0.476500
    5096    0.551000    0.441500    0.563000
    5097    0.522500    0.570000    0.500250
    5098    0.531750    0.658750    0.317250
    5099    0.510000    0.525750    0.556750
    5100    0.508000    0.500500    0.518250
    5101    0.549000    0.504500    0.472500
    5102    0.519750    0.442750    0.560750
    5103    0.523500    0.502250    0.541250
    5104    0.615750    0.336750    0.383000
    5105    0.489500    0.495750    0.613000
    5106    0.446500    0.627000    0.583000
    5107    0.380500    0.634750    0.483000
    5108    0.489000    0.427250    0.458250
    5109    0.432500    0.636250    0.579250
    5110    0.516250    0.504000    0.583750
    5111    0.463250    0.559500    0.608000
    5112    0.457750    0.566500    0.565750
    5113    0.520000    0.515500    0.565000
    5114    0.474250    0.586500    0.569750
    5115    0.528250    0.447250    0.572000
    5116    0.534500    0.393000    0.412000
    5117    0.418250    0.363500    0.764250
    5118    0.524000    0.582000    0.427000
    5119    0.497500    0.479250    0.623750
    5120    0.509250    0.509500    0.565500
    5121    0.480000    0.618500    0.484750
    5122    0.395750    0.489500    0.595250
    5123    0.550000    0.535250    0.380000
    5124    0.562250    0.559000    0.369750
    5125    0.365750    0.433750    0.788500
    5126    0.478000    0.571500    0.568500
    5127    0.550750    0.532000    0.472750
    5128    0.513250    0.469500    0.490500
    5129    0.534250    0.437250    0.559500
    5130    0.399000    0.720500    0.380750
    5131    0.433250    0.284500    0.783500
    5132    0.560500    0.427000    0.508250
    5133    0.548500    0.504000    0.513750
    5134    0.454750    0.567000    0.561500
    5135    0.516000    0.427250    0.500500
    5136    0.465750    0.579000    0.565500
    5137    0.456500    0.121500    0.793500
    5138    0.528250    0.652750    0.310500
    5139    0.495500    0.465250    0.573250
    5140    0.503500    0.584750    0.500000
    5141    0.499250    0.512750    0.520750
    5142    0.484000    0.500250    0.509250
    5143    0.475000    0.607250    0.492750
    5144    0.465000    0.551750    0.589000
    5145    0.553000    0.510500    0.513250
    5146    0.467500    0.442500    0.497000
    5147    0.552250    0.434000    0.474250
    5148    0.575250    0.644750    0.000000
    5149    0.517250    0.502500    0.579250
    5150    0.496750    0.517250    0.550500
    5151    0.517250    0.576250    0.530750
    5152    0.656000    0.458500    0.199000
    5153    0.483500    0.567750    0.582000
    5154    0.480000    0.537250    0.528000
    5155    0.528500    0.521500    0.571500
    5156    0.579500    0.028000    0.574750
    5157    0.525750    0.580750    0.493750
    5158    0.403000    0.683750    0.602000
    5159    0.518500    0.563500    0.515250
    5160    0.460750    0.620750    0.550250
    5161    0.508750    0.456750    0.569250
    5162    0.493750    0.602500    0.511000
    5163    0.468750    0.575250    0.559000
    5164    0.470000    0.606000    0.503250
    5165    0.478750    0.682000    0.378250
    5166    0.540000    0.427500    0.570250
    5167    0.391500    0.477000    0.704000
    5168    0.460500    0.604000    0.568000
    5169    0.517500    0.579750    0.396000
    5170    0.555000    0.467250    0.526000
    5171    0.526750    0.070000    0.766250
    5172    0.539500    0.560000    0.429750
    5173    0.421750    0.737750    0.427250
    5174    0.469000    0.573250    0.580500
    5175    0.472750    0.575750    0.557500
    5176    0.517000    0.572000    0.501500
    5177    0.308250    0.626750    0.763000
    5178    0.621500    0.482500    0.203750
    5179    0.349750    0.027000    0.906500
    5180    0.538500    0.566000    0.436000
    5181    0.531750    0.572500    0.445500
    5182    0.456250    0.394000    0.712750
    5183    0.394750    0.703250    0.482000
    5184    0.535000    0.569250    0.507750
    5185    0.487750    0.486500    0.453000
    5186    0.419750    0.511250    0.667250
    5187    0.488000    0.160500    0.684250
    5188    0.419250    0.554250    0.435750
    5189    0.492250    0.651000    0.430500
    5190    0.577000    0.415000    0.464000
    5191    0.454000    0.518750    0.615250
    5192    0.361500    0.703000    0.597250
    5193    0.399250    0.607250    0.602750
    5194    0.458750    0.578250    0.568000
    5195    0.468250    0.591250    0.552250
    5196    0.456500    0.564750    0.562500
    5197    0.528000    0.563750    0.433750
    5198    0.505500    0.557250    0.518500
    5199    0.472750    0.543500    0.559750
    5200    0.509250    0.154500    0.732000
    5201    0.443250    0.485750    0.617750
    5202    0.380250    0.528500    0.716000
    5203    0.462000    0.501500    0.566750
    5204    0.172500    0.948000    0.490250
    5205    0.594500    0.371500    0.403500
    5206    0.477250    0.447000    0.549500
    5207    0.450750    0.888000    0.055500
    5208    0.312500    0.505750    0.784500
    5209    0.534500    0.459000    0.565750
    5210    0.478000    0.708000    0.374000
    5211    0.505500    0.568000    0.507500
    5212    0.427250    0.597250    0.631750
    5213    0.435000    0.589000    0.596750
    5214    0.317500    0.914000    0.000000
    5215    0.516250    0.511500    0.570250
    5216    0.478750    0.531000    0.532750
    5217    0.538750    0.562500    0.431500
    5218    0.654750    0.195250    0.368250
    5219    0.549250    0.525250    0.506750
    5220    0.537000    0.404750    0.587000
    5221    0.520500    0.527250    0.573000
    5222    0.693750    0.000000    0.394250
    5223    0.596500    0.208250    0.441000
    5224    0.599750    0.517750    0.304750
    5225    0.537250    0.564000    0.433500
    5226    0.518500    0.507000    0.519000
    5227    0.468250    0.583500    0.580500
    5228    0.473750    0.298250    0.702500
    5229    0.525250    0.417000    0.569250
    5230    0.410000    0.720500    0.545500
    5231    0.440500    0.681000    0.433250
    5232    0.500500    0.513500    0.579500
    5233    0.410750    0.359000    0.700000
    5234    0.504500    0.572750    0.434250
    5235    0.533000    0.555000    0.425500
    5236    0.499750    0.506250    0.576250
    5237    0.490500    0.648500    0.433500
    5238    0.535250    0.438000    0.572750
    5239    0.416500    0.598750    0.484750
    5240    0.544750    0.446000    0.541500
    5241    0.457500    0.756250    0.155500
    5242    0.446250    0.354750    0.632750
    5243    0.503250    0.562750    0.550000
    5244    0.535000    0.529000    0.502750
    5245    0.515750    0.516750    0.560500
    5246    0.488500    0.471250    0.585000
    5247    0.553250    0.495750    0.371250
    5248    0.543000    0.532250    0.488750
    5249    0.451250    0.588250    0.574250
    5250    0.441000    0.533250    0.461000
    5251    0.458250    0.564500    0.513000
    5252    0.453750    0.426000    0.504250
    5253    0.554500    0.750750    0.144750
    5254    0.446250    0.405750    0.627500
    5255    0.525000    0.420750    0.538500
    5256    0.470750    0.558750    0.568250
    5257    0.533250    0.420750    0.573250
    5258    0.508250    0.594500    0.428000
    5259    0.554000    0.533000    0.439000
    5260    0.546500    0.562500    0.453250
    5261    0.456000    0.472000    0.665500
    5262    0.540750    0.608500    0.303750
    5263    0.551000    0.565000    0.435250
    5264    0.497000    0.343750    0.577500
    5265    0.543750    0.569250    0.428500
    5266    0.472750    0.582250    0.572750
    5267    0.553250    0.431500    0.566750
    5268    0.502000    0.513250    0.573500
    5269    0.416750    0.342250    0.766750
    5270    0.457250    0.483250    0.622500
    5271    0.468000    0.592000    0.574000
    5272    0.513750    0.345250    0.601750
    5273    0.523500    0.605250    0.413250
    5274    0.458250    0.761750    0.299250
    5275    0.521250    0.575750    0.511750
    5276    0.694750    0.058750    0.337000
    5277    0.489500    0.601000    0.532750
    5278    0.433500    0.579250    0.621000
    5279    0.491500    0.609500    0.350250
    5280    0.561750    0.526750    0.437000
    5281    0.508250    0.501500    0.526250
    5282    0.431000    0.560750    0.517750
    5283    0.558250    0.556500    0.391000
    5284    0.556500    0.486000    0.483250
    5285    0.516250    0.529500    0.421250
    5286    0.516500    0.330000    0.675750
    5287    0.705500    0.226500    0.142750
    5288    0.541750    0.439250    0.548500
    5289    0.446250    0.570500    0.626750
    5290    0.446000    0.679250    0.385500
    5291    0.488750    0.600750    0.489000
    5292    0.523250    0.501750    0.397250
    5293    0.493750    0.433250    0.637750
    5294    0.530250    0.562500    0.435000
    5295    0.552250    0.437750    0.545750
    5296    0.484500    0.622500    0.217500
    5297    0.582000    0.404000    0.467250
    5298    0.486750    0.004250    0.827750
    5299    0.540250    0.525250    0.485000
    5300    0.556500    0.485250    0.397750
    5301    0.529500    0.472000    0.522250
    5302    0.592500    0.519500    0.352000
    5303    0.463000    0.578750    0.577000
    5304    0.506500    0.515500    0.565750
    5305    0.509000    0.264750    0.499750
    5306    0.527500    0.433500    0.507000
    5307    0.527250    0.483250    0.446500
    5308    0.519250    0.572250    0.469750
    5309    0.002000    0.696750    0.852500
    5310    0.409000    0.514500    0.578500
    5311    0.518750    0.655500    0.358250
    5312    0.547250    0.208750    0.550750
    5313    0.515500    0.662000    0.335500
    5314    0.413250    0.634750    0.271000
    5315    0.389250    0.852500    0.222500
    5316    0.502250    0.571500    0.512250
    5317    0.592250    0.475250    0.296000
    5318    0.436000    0.680500    0.506000
    5319    0.534250    0.383750    0.579500
    5320    0.574750    0.481000    0.488500
    5321    0.353750    0.527750    0.525250
    5322    0.490250    0.410000    0.619500
    5323    0.535250    0.426000    0.558000
    5324    0.558500    0.528750    0.413000
    5325    0.543250    0.470000    0.530000
    5326    0.553250    0.441000    0.433750
    5327    0.523250    0.556750    0.403500
    5328    0.514000    0.602000    0.502750
    5329    0.426500    0.493000    0.557250
    5330    0.481750    0.624000    0.409000
    5331    0.484250    0.634000    0.465500
    5332    0.512250    0.300500    0.508000
    5333    0.463250    0.400000    0.624500
    5334    0.573750    0.090000    0.654500
    5335    0.455500    0.561000    0.556250
    5336    0.507750    0.423250    0.567750
    5337    0.614250    0.214500    0.424500
    5338    0.382000    0.630500    0.590000
    5339    0.417000    0.463000    0.715000
    5340    0.474250    0.561000    0.565500
    5341    0.611250    0.272500    0.348000
    5342    0.488000    0.306000    0.692250
    5343    0.520000    0.291000    0.654750
    5344    0.511500    0.653250    0.353750
    5345    0.525250    0.575750    0.519500
    5346    0.553000    0.565750    0.437250
    5347    0.454250    0.418250    0.433750
    5348    0.486000    0.337500    0.606250
