   locus    deme        mean         std
    5663       2    0.472723    0.059163
    5663       3    0.527107    0.057379
    5664       1    0.141571    0.034604
    5664       2    0.135399    0.038224
    5664       3    0.165664    0.042121
    5665       1    0.102000    0.029855
    5665       2    0.104603    0.033818
    5665       3    0.105257    0.032857
    5666       1    0.112074    0.031574
    5666       2    0.095526    0.032398
    5666       3    0.095792    0.031443
    5667       1    0.175307    0.039658
    5667       2    0.243216    0.055250
    5667       3    0.142740    0.041610
    5668       1    0.073117    0.025858
    5668       2    0.077576    0.028660
    5668       3    0.060666    0.025930
    5669       1    0.285846    0.047760
    5669       2    0.324664    0.054456
    5669       3    0.303582    0.051591
    5670       1    0.816292    0.040102
    5670       2    0.764057    0.050801
    5670       3    0.846816    0.042951
    5671       1    0.237388    0.048287
    5671       2    0.165209    0.044781
    5671       3    0.187127    0.044933
    5672       1    0.089930    0.028209
    5672       2    0.090434    0.031584
    5672       3    0.106914    0.033174
    5673       1    0.019849    0.013182
    5673       2    0.012883    0.012307
    5673       3    0.020117    0.014366
    5674       1    0.016611    0.012753
    5674       2    0.020928    0.015208
    5674       3    0.020941    0.015022
    5675       1    0.049232    0.021515
    5675       2    0.025019    0.017878
    5675       3    0.033137    0.019536
    5676       1    0.013554    0.011765
    5676       2    0.010835    0.011727
    5676       3    0.026657    0.016886
    5677       1    0.644414    0.048513
    5677       2    0.616910    0.055246
    5677       3    0.637452    0.053729
    5678       1    0.200021    0.050545
    5678       2    0.526981    0.071808
    5678       3    0.179591    0.049135
    5679       1    0.770015    0.042515
    5679       2    0.755749    0.047817
    5679       3    0.784819    0.045849
    5680       1    0.020046    0.013465
    5680       2    0.013068    0.012540
    5680       3    0.020663    0.014469
    5681       1    0.179468    0.040186
    5681       2    0.189714    0.044554
    5681       3    0.228399    0.050030
    5682       1    0.020657    0.016368
    5682       2    0.016265    0.015193
    5682       3    0.069235    0.035900
    5683       1    0.010445    0.011628
    5683       2    0.007901    0.010525
    5683       3    0.270908    0.063840
    5684       1    0.104282    0.033105
    5684       2    0.142404    0.040414
    5684       3    0.141353    0.040079
    5685       1    0.027718    0.016699
    5685       2    0.038080    0.020505
    5685       3    0.046261    0.022758
    5686       1    0.218372    0.042840
    5686       2    0.225307    0.046008
    5686       3    0.235414    0.047068
    5687       1    0.013963    0.011641
    5687       2    0.011294    0.011641
    5687       3    0.026694    0.016958
    5688       1    0.221441    0.047849
    5688       2    0.335930    0.065879
    5688       3    0.223526    0.049547
    5689       1    0.114218    0.033163
    5689       2    0.093383    0.032773
    5689       3    0.137821    0.039301
    5690       1    0.020697    0.013425
    5690       2    0.013623    0.012562
    5690       3    0.021476    0.014850
    5691       1    0.139877    0.035438
    5691       2    0.134206    0.037176
    5691       3    0.153391    0.039927
    5692       1    0.078577    0.028640
    5692       2    0.038595    0.021717
    5692       3    0.063627    0.027214
    5693       1    0.245721    0.043346
    5693       2    0.235040    0.047276
    5693       3    0.234933    0.046891
    5694       1    0.023282    0.015358
    5694       2    0.043143    0.022278
    5694       3    0.026368    0.017099
    5695       1    0.022458    0.013904
    5695       2    0.012038    0.012733
    5695       3    0.012465    0.012442
    5696       1    0.062022    0.025078
    5696       2    0.034959    0.021165
    5696       3    0.069320    0.028370
    5697       1    0.347418    0.048031
    5697       2    0.325909    0.053004
    5697       3    0.336153    0.052859
    5698       1    0.152885    0.039995
    5698       2    0.079890    0.033749
    5698       3    0.162975    0.044506
    5699       1    0.039987    0.020258
    5699       2    0.073092    0.031345
    5699       3    0.036003    0.020338
    5700       1    0.623318    0.050344
    5700       2    0.629190    0.056338
    5700       3    0.609225    0.054632
    5701       1    0.153604    0.041972
    5701       2    0.217320    0.051698
    5701       3    0.228762    0.052245
    5702       1    0.019734    0.013075
    5702       2    0.012583    0.012537
    5702       3    0.020209    0.014868
    5703       1    0.645905    0.054888
    5703       2    0.516973    0.067745
    5703       3    0.655449    0.058000
    5704       1    0.020317    0.013479
    5704       2    0.013261    0.012526
    5704       3    0.020833    0.014759
    5705       1    0.330301    0.049940
    5705       2    0.338665    0.055226
    5705       3    0.403755    0.059342
    5706       1    0.328843    0.052718
    5706       2    0.223888    0.052259
    5706       3    0.293169    0.052793
    5707       1    0.039821    0.019023
    5707       2    0.033095    0.019385
    5707       3    0.040768    0.021312
    5708       1    0.141458    0.034225
    5708       2    0.110321    0.035095
    5708       3    0.128487    0.036542
    5709       1    0.013066    0.011728
    5709       2    0.010566    0.011456
    5709       3    0.026256    0.017501
    5710       1    0.162613    0.049191
    5710       2    0.063069    0.030746
    5710       3    0.083161    0.033528
    5711       1    0.020103    0.013349
    5711       2    0.020467    0.014768
    5711       3    0.013630    0.012878
    5712       1    0.315972    0.047979
    5712       2    0.301355    0.052077
    5712       3    0.311207    0.051993
    5713       1    0.022928    0.014074
    5713       2    0.012035    0.011897
    5713       3    0.012458    0.012367
    5714       1    0.425911    0.056405
    5714       2    0.577752    0.071260
    5714       3    0.353884    0.062827
    5715       1    0.013921    0.011871
    5715       2    0.027475    0.017662
    5715       3    0.011616    0.011624
    5716       1    0.096788    0.031823
    5716       2    0.063172    0.029609
    5716       3    0.162433    0.051143
    5717       1    0.022779    0.013938
    5717       2    0.012060    0.012164
    5717       3    0.012496    0.012217
    5718       1    0.073130    0.026002
    5718       2    0.078014    0.029100
    5718       3    0.061134    0.026498
    5719       1    0.259255    0.045723
    5719       2    0.226390    0.048297
    5719       3    0.227403    0.047703
    5720       1    0.084516    0.033043
    5720       2    0.078423    0.033119
    5720       3    0.223829    0.064932
    5721       1    0.013790    0.011806
    5721       2    0.027015    0.017366
    5721       3    0.011497    0.011833
    5722       1    0.019935    0.013186
    5722       2    0.012848    0.012187
    5722       3    0.020506    0.014658
    5723       1    0.013993    0.012110
    5723       2    0.011275    0.011703
    5723       3    0.026612    0.017511
    5724       1    0.575618    0.050843
    5724       2    0.540823    0.055881
    5724       3    0.573158    0.056067
    5725       1    0.108701    0.031439
    5725       2    0.120207    0.035806
    5725       3    0.119034    0.035895
    5726       1    0.132706    0.037530
    5726       2    0.077252    0.030830
    5726       3    0.087828    0.032415
    5727       1    0.170492    0.040037
    5727       2    0.227913    0.051925
    5727       3    0.162759    0.040700
    5728       1    0.013871    0.011927
    5728       2    0.011315    0.011743
    5728       3    0.026952    0.017210
    5729       1    0.020024    0.013135
    5729       2    0.012893    0.012374
    5729       3    0.020168    0.014483
    5730       1    0.258537    0.053251
    5730       2    0.235757    0.052646
    5730       3    0.131005    0.045765
    5731       1    0.097125    0.029668
    5731       2    0.070740    0.028958
    5731       3    0.097298    0.032559
    5732       1    0.639615    0.049919
    5732       2    0.666357    0.053689
    5732       3    0.674866    0.053790
    5733       1    0.054396    0.022137
    5733       2    0.040677    0.021189
    5733       3    0.056809    0.024592
    5734       1    0.116057    0.032602
    5734       2    0.117509    0.036436
    5734       3    0.091569    0.032483
    5735       1    0.016496    0.012671
    5735       2    0.021030    0.015070
    5735       3    0.020952    0.015218
    5736       1    0.293931    0.046451
    5736       2    0.280876    0.050781
    5736       3    0.301347    0.050481
    5737       1    0.016042    0.012282
    5737       2    0.020299    0.014493
    5737       3    0.020839    0.014904
