   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1748       1    0.928466    1.386009    1.016262    1.471893    0.837815    1.285074
    1748       2    1.020964    1.516832    0.776279    1.021450    1.240576    1.824113
    1748       3    1.024871    1.661328    0.969610    1.662816    1.079912    1.658014
    1748       4    1.002441    1.525604    0.968065    1.434587    1.038942    1.615852
    1749       1    1.093051    1.615540    0.900395    1.348201    1.251957    1.790984
    1749       2    1.069578    1.847145    1.111321    1.999216    1.023256    1.660957
    1749       3    1.120060    1.843308    1.274945    2.151865    0.926890    1.339062
    1749       4    1.171647    1.921342    1.328892    2.110915    1.012504    1.693389
    1750       1    0.984642    1.552705    1.098502    1.752282    0.866609    1.303742
    1750       2    1.085971    1.687928    0.954266    1.439563    1.198617    1.867065
    1750       3    1.052290    1.597604    1.092675    1.644709    1.011088    1.546984
    1750       4    1.062833    1.627824    1.107960    1.767973    1.019822    1.480680
    1751       1    1.112220    1.820280    1.203252    1.916517    1.016327    1.707827
    1751       2    1.164557    1.796221    1.083563    1.510988    1.243630    2.033398
    1751       3    1.248480    2.890501    0.861526    1.208370    1.557487    3.694035
    1751       4    1.199704    2.036131    1.105007    1.667357    1.286419    2.319639
    1752       1    1.119157    1.786118    0.835947    1.183563    1.390175    2.179993
    1752       2    1.089261    1.736312    1.049781    1.770712    1.127042    1.701885
    1752       3    1.192488    2.151778    1.399235    2.660081    0.971188    1.384690
    1752       4    1.123729    1.829839    1.238893    1.810478    0.994382    1.842782
    1753       1    1.029830    1.546473    1.104267    1.698289    0.948540    1.356824
    1753       2    1.141568    1.796945    0.916212    1.540410    1.343833    1.977609
    1753       3    1.075620    1.677299    1.032099    1.599887    1.116443    1.745809
    1753       4    1.066987    1.853092    1.216448    2.222249    0.901131    1.308500
    1754       1    0.997808    1.548920    1.074823    1.525922    0.910962    1.569925
    1754       2    1.010815    1.664387    0.897756    1.379980    1.116018    1.884910
    1754       3    1.164695    2.133225    0.895429    1.427746    1.386789    2.552179
    1754       4    1.169409    2.235727    1.064127    1.638511    1.271785    2.688323
    1755       1    1.124541    1.728670    0.928786    1.406229    1.277104    1.929495
    1755       2    1.178260    1.954652    1.404703    2.283640    0.922909    1.457836
    1755       3    1.168484    2.090908    1.335579    2.475869    0.949678    1.409032
    1755       4    1.141345    1.837108    1.064508    1.835576    1.217569    1.835451
    1756       1    1.312989    2.077367    0.844433    1.181282    1.657898    2.486834
    1756       2    1.213719    1.834428    1.260551    1.956090    1.169967    1.711822
    1756       3    1.446462    2.345799    1.867290    2.800840    0.917340    1.433716
    1756       4    1.183116    1.892117    1.385757    2.233109    0.976381    1.435404
    1757       1    1.228835    1.929802    1.415870    2.239289    1.002075    1.437351
    1757       2    1.280307    2.082877    1.423608    2.349621    1.110039    1.697100
    1757       3    1.167308    1.766745    1.256891    1.851848    1.069479    1.663356
    1757       4    1.291172    2.163888    0.983072    1.406156    1.537208    2.589651
    1758       1    1.164344    2.189258    1.448420    2.690343    0.807166    1.220451
    1758       2    1.154604    2.086439    1.330174    2.558948    0.941746    1.268608
    1758       3    1.139863    2.101672    1.092663    2.404039    1.178482    1.816325
    1758       4    1.262004    2.201014    1.056730    1.543710    1.456875    2.665175
    1759       1    1.140102    1.701358    1.224510    1.859162    1.042202    1.491679
    1759       2    1.101327    1.613100    1.173278    1.675900    1.032198    1.547221
    1759       3    1.339711    2.379497    0.926056    1.350091    1.647967    2.881057
    1759       4    1.087864    1.671575    1.044159    1.662712    1.127407    1.678574
    1760       1    1.094248    1.729025    0.829668    1.145810    1.289807    2.034405
    1760       2    1.222117    2.063111    1.397375    2.434517    1.018027    1.494581
    1760       3    1.181371    2.069424    1.350120    2.489859    0.981672    1.393016
    1760       4    1.104620    1.618932    1.120619    1.665548    1.089372    1.573064
    1761       1    1.107133    1.724314    1.415421    2.120752    0.758091    1.008951
    1761       2    1.132954    1.766361    0.882839    1.280517    1.340925    2.062921
    1761       3    1.199660    2.125747    0.914925    1.461063    1.422474    2.504265
    1761       4    1.225745    2.070156    1.236157    2.321095    1.214909    1.771554
    1762       1    1.042810    1.766545    1.025274    1.754719    1.059391    1.777495
    1762       2    0.998099    1.640923    0.963778    1.361616    1.032011    1.875884
    1762       3    1.201763    2.274727    1.429274    2.786500    0.921438    1.356659
    1762       4    1.129576    2.159509    1.118076    2.076932    1.141738    2.243474
    1763       1    1.217633    1.959535    1.404874    2.178457    0.970441    1.592620
    1763       2    1.111208    1.939276    0.983381    1.655352    1.241616    2.183651
    1763       3    1.325570    2.563161    0.763320    1.168261    1.772745    3.202824
    1763       4    1.251803    2.148170    1.101038    1.641931    1.398405    2.537076
    1764       1    1.258670    2.011724    0.905140    1.267718    1.542131    2.413049
    1764       2    1.205527    1.731154    1.323218    1.954563    1.080557    1.446447
    1764       3    1.309317    2.180550    1.546210    2.566911    1.000374    1.481233
    1764       4    1.173529    1.778951    1.159310    1.763876    1.189500    1.795598
    1765       1    1.154859    1.999984    1.487570    2.509302    0.775127    1.052692
    1765       2    1.094584    1.702645    0.913737    1.461686    1.237835    1.859177
    1765       3    1.321401    2.429908    0.705129    1.142180    1.797811    2.989954
    1765       4    1.222710    2.016116    1.460564    2.378622    0.938955    1.419912
    1766       1    1.112363    1.741332    0.885072    1.378954    1.293135    1.964121
    1766       2    1.153670    2.321153    1.419768    2.942451    0.861912    1.280374
    1766       3    1.132206    2.145671    1.469153    2.666915    0.690983    0.987780
    1766       4    1.047522    1.621490    1.040388    1.606035    1.054685    1.636829
    1767       1    1.124596    1.817272    0.827954    1.424877    1.344752    2.032948
    1767       2    1.014240    1.815786    1.151856    2.034702    0.864557    1.528801
    1767       3    1.201560    2.406387    1.502492    2.963910    0.816997    1.304209
    1767       4    1.102249    1.914613    1.106019    2.004932    1.098388    1.817445
    1768       1    1.193582    2.059678    1.395875    2.518590    0.977914    1.382823
    1768       2    1.042771    1.673959    1.230552    1.978504    0.851196    1.262797
    1768       3    1.148330    1.751586    1.167383    1.781646    1.129278    1.720790
    1768       4    1.176894    1.905098    1.028823    1.546867    1.296100    2.143144
    1769       1    1.278018    1.971436    0.997495    1.549045    1.490506    2.215439
    1769       2    1.233994    2.025017    1.457249    2.425284    0.987240    1.419826
    1769       3    1.238993    2.137824    1.478334    2.560525    0.930643    1.357494
    1769       4    1.228949    1.853093    1.259544    2.034028    1.198598    1.653599
    1770       1    1.075839    1.543318    0.951416    1.365573    1.194430    1.686955
    1770       2    1.160344    1.752868    1.289227    1.975567    1.019598    1.458714
    1770       3    1.196725    1.774495    1.357595    1.995921    1.021047    1.475803
    1770       4    1.243749    2.186603    1.459448    2.608992    1.012865    1.584274
    1771       1    1.107233    1.721110    1.100901    1.682552    1.114344    1.763384
    1771       2    1.066024    1.645933    1.135352    1.867737    0.988159    1.349931
    1771       3    1.050638    1.638434    0.960590    1.593751    1.129853    1.672755
    1771       4    1.164082    2.166104    1.291781    2.492183    1.004816    1.658872
    1772       1    1.196420    1.868768    0.894164    1.264128    1.453897    2.227513
    1772       2    1.209930    1.805529    1.327011    2.059984    1.090484    1.492720
    1772       3    1.331509    2.134280    1.575620    2.475497    0.999886    1.492453
    1772       4    1.185108    1.756333    1.221158    1.865087    1.153649    1.654959
    1773       1    1.063336    1.547246    1.137877    1.640570    0.985128    1.438712
    1773       2    1.064827    1.492972    1.073872    1.527044    1.055747    1.457906
    1773       3    1.126265    1.948557    1.044344    2.017881    1.197468    1.883342
    1773       4    1.188626    1.969285    1.346506    2.366446    1.017590    1.398696
    1774       1    1.061374    1.692951    1.101133    1.693142    1.025974    1.691995
    1774       2    1.044395    1.726169    0.970042    1.544438    1.116696    1.883351
    1774       3    1.235510    2.071680    1.432280    2.405425    1.030708    1.629239
    1774       4    1.109793    1.736327    1.217692    1.863459    0.997040    1.584840
    1775       1    1.051620    1.510459    1.034175    1.447022    1.068315    1.568582
    1775       2    1.076195    1.640033    1.142736    1.777338    0.999329    1.461730
    1775       3    1.053636    1.913143    1.184349    2.291043    0.910318    1.370718
    1775       4    1.152271    1.739026    1.133219    1.683582    1.174456    1.801187
    1776       1    0.894587    1.344465    0.804887    1.309799    0.989455    1.373823
    1776       2    0.971216    1.719880    1.106594    2.035516    0.829180    1.294200
    1776       3    0.966050    1.594783    1.017160    1.643986    0.910903    1.538026
    1776       4    1.001473    1.813275    1.026110    1.896804    0.971116    1.704247
    1777       1    1.111634    1.732860    1.184294    1.878961    1.046157    1.586895
    1777       2    1.101224    1.649678    1.187182    1.804763    1.012824    1.468020
    1777       3    1.070794    1.802188    1.261988    2.198529    0.861162    1.193856
