   locus    deme        mean         std
    2072       2    0.728439    0.038799
    2072       3    0.838640    0.034987
    2072       4    0.928264    0.025141
    2073       1    0.172306    0.036255
    2073       2    0.276708    0.041965
    2073       3    0.162854    0.033970
    2073       4    0.073327    0.025001
    2074       1    0.834358    0.034933
    2074       2    0.799709    0.036922
    2074       3    0.912251    0.027665
    2074       4    0.935306    0.023982
    2075       1    0.869984    0.031787
    2075       2    0.912513    0.026356
    2075       3    0.816524    0.036445
    2075       4    0.901280    0.028142
    2076       1    0.867843    0.032700
    2076       2    0.911998    0.027528
    2076       3    0.816692    0.036822
    2076       4    0.899282    0.027204
    2077       1    0.132954    0.032764
    2077       2    0.091011    0.027056
    2077       3    0.184032    0.035305
    2077       4    0.103605    0.028128
    2078       1    0.270971    0.042305
    2078       2    0.349464    0.045697
    2078       3    0.294287    0.043458
    2078       4    0.139423    0.032980
    2079       1    0.268376    0.041567
    2079       2    0.349087    0.046141
    2079       3    0.296885    0.042977
    2079       4    0.139429    0.033472
    2080       1    0.818837    0.035923
    2080       2    0.914814    0.026492
    2080       3    0.870614    0.030963
    2080       4    0.946003    0.022315
    2081       1    0.225290    0.039175
    2081       2    0.091845    0.027885
    2081       3    0.189005    0.035119
    2081       4    0.096552    0.028022
    2082       1    0.259011    0.041325
    2082       2    0.251415    0.040513
    2082       3    0.286084    0.043052
    2082       4    0.361946    0.043407
    2083       1    0.980331    0.013366
    2083       2    0.917103    0.026065
    2083       3    0.924516    0.024573
    2083       4    0.815849    0.035854
    2084       1    0.763592    0.040858
    2084       2    0.833628    0.034737
    2084       3    0.789574    0.037432
    2084       4    0.820429    0.036358
    2085       1    0.766089    0.042032
    2085       2    0.834119    0.035534
    2085       3    0.790889    0.039421
    2085       4    0.824804    0.034192
    2086       1    0.474535    0.046461
    2086       2    0.398476    0.044858
    2086       3    0.361395    0.046953
    2086       4    0.463973    0.046242
    2087       1    0.875145    0.029594
    2087       2    0.971798    0.016127
    2087       3    0.972336    0.016152
    2087       4    0.928750    0.024173
    2088       1    0.928930    0.025252
    2088       2    0.946792    0.020955
    2088       3    0.928979    0.023698
    2088       4    0.969233    0.016547
    2089       1    0.768313    0.039790
    2089       2    0.761688    0.038959
    2089       3    0.847765    0.033320
    2089       4    0.719780    0.040684
    2090       1    0.872781    0.031505
    2090       2    0.935729    0.024252
    2090       3    0.935918    0.023192
    2090       4    0.949280    0.019605
    2091       1    0.738654    0.041908
    2091       2    0.757517    0.039672
    2091       3    0.844909    0.034515
    2091       4    0.717576    0.041859
    2092       1    0.256483    0.041411
    2092       2    0.116642    0.030990
    2092       3    0.162126    0.034810
    2092       4    0.281524    0.041213
    2093       1    0.874390    0.030551
    2093       2    0.935456    0.022985
    2093       3    0.944446    0.020451
    2093       4    0.950626    0.020246
    2094       1    0.515244    0.046535
    2094       2    0.239136    0.040891
    2094       3    0.335875    0.045171
    2094       4    0.343831    0.045422
    2095       1    0.487780    0.046107
    2095       2    0.763456    0.041159
    2095       3    0.666136    0.043529
    2095       4    0.659070    0.045161
    2096       1    0.512964    0.048572
    2096       2    0.237841    0.039706
    2096       3    0.335567    0.044891
    2096       4    0.341596    0.044036
    2097       1    0.801435    0.038778
    2097       2    0.969791    0.016595
    2097       3    0.943590    0.021498
    2097       4    0.909790    0.025689
    2098       1    0.513500    0.048618
    2098       2    0.237067    0.040565
    2098       3    0.351404    0.046562
    2098       4    0.302898    0.042001
    2099       1    0.992279    0.009274
    2099       2    0.980745    0.013678
    2099       3    0.877655    0.030505
    2099       4    0.856397    0.031677
    2100       1    0.487040    0.046796
    2100       2    0.765648    0.039575
    2100       3    0.652308    0.044341
    2100       4    0.703475    0.043407
    2101       1    0.528237    0.047492
    2101       2    0.756718    0.041197
    2101       3    0.680446    0.044075
    2101       4    0.730099    0.041081
    2102       1    0.484644    0.048494
    2102       2    0.361072    0.047214
    2102       3    0.492275    0.046541
    2102       4    0.391866    0.045111
    2103       1    0.482915    0.048808
    2103       2    0.360997    0.044378
    2103       3    0.491949    0.046183
    2103       4    0.390390    0.044757
    2104       1    0.955007    0.020560
    2104       2    0.822335    0.035214
    2104       3    0.944631    0.021553
    2104       4    0.957884    0.019544
    2105       1    0.484720    0.046588
    2105       2    0.359372    0.044089
    2105       3    0.492126    0.046237
    2105       4    0.409033    0.046469
    2106       1    0.401293    0.046188
    2106       2    0.362493    0.043798
    2106       3    0.498428    0.045471
    2106       4    0.399122    0.047297
    2107       1    0.601874    0.045204
    2107       2    0.642632    0.046981
    2107       3    0.504345    0.047076
    2107       4    0.605177    0.044049
    2108       1    0.402886    0.047555
    2108       2    0.360056    0.043790
    2108       3    0.500544    0.046078
    2108       4    0.398765    0.045641
    2109       1    0.911547    0.027877
    2109       2    0.990498    0.009922
    2109       3    0.939579    0.021747
    2109       4    0.912325    0.026856
    2110       1    0.400377    0.046719
    2110       2    0.359581    0.045556
    2110       3    0.500609    0.048941
    2110       4    0.398139    0.045421
    2111       1    0.794227    0.039011
    2111       2    0.842846    0.034180
    2111       3    0.851981    0.033516
    2111       4    0.941472    0.022154
    2112       1    0.167651    0.036907
    2112       2    0.204992    0.038025
    2112       3    0.353040    0.045639
    2112       4    0.342784    0.044870
    2113       1    0.164733    0.035181
    2113       2    0.203540    0.037624
    2113       3    0.350590    0.045675
    2113       4    0.342219    0.043418
    2114       1    0.960437    0.019479
    2114       2    0.923950    0.025534
    2114       3    0.802202    0.038374
    2114       4    0.913935    0.025885
    2115       1    0.879465    0.031853
    2115       2    0.862950    0.034353
    2115       3    0.861860    0.031973
    2115       4    0.945559    0.020841
    2116       1    0.210927    0.037606
    2116       2    0.097495    0.027993
    2116       3    0.263297    0.041479
    2116       4    0.178405    0.035877
    2117       1    0.336692    0.046208
    2117       2    0.323430    0.042519
    2117       3    0.524418    0.047756
    2117       4    0.362286    0.045808
    2118       1    0.970616    0.016083
    2118       2    0.906069    0.028129
    2118       3    0.906868    0.027912
    2118       4    0.865235    0.031814
    2119       1    0.336385    0.045349
    2119       2    0.319542    0.045917
    2119       3    0.486553    0.048938
    2119       4    0.358330    0.044667
    2120       1    0.895301    0.026930
    2120       2    0.983605    0.012580
    2120       3    0.992146    0.008673
    2120       4    0.923639    0.025385
    2121       1    0.895099    0.030012
    2121       2    0.982971    0.012580
    2121       3    0.992134    0.008923
    2121       4    0.925501    0.024879
    2122       1    0.934866    0.024361
    2122       2    0.899550    0.029187
    2122       3    0.914754    0.026392
    2122       4    0.913868    0.026345
    2123       1    0.067182    0.024185
    2123       2    0.104807    0.029186
    2123       3    0.085417    0.025839
    2123       4    0.089718    0.027302
    2124       1    0.066503    0.024253
    2124       2    0.101519    0.029393
    2124       3    0.086325    0.026299
    2124       4    0.089220    0.027421
    2125       1    0.314782    0.044997
    2125       2    0.246113    0.038275
    2125       3    0.219467    0.039644
    2125       4    0.254914    0.041534
    2126       1    0.066247    0.023679
    2126       2    0.103661    0.028342
    2126       3    0.077786    0.024757
    2126       4    0.088793    0.026589
    2127       1    0.066455    0.023145
    2127       2    0.103336    0.028600
    2127       3    0.076359    0.024594
    2127       4    0.087518    0.028032
    2128       1    0.973017    0.015668
