   locus      deme_1      deme_2      deme_3
   21780    0.528500    0.510500    0.510500
   21781    0.571500    0.503000    0.444000
   21782    0.517500    0.567250    0.512250
   21783    0.543500    0.429750    0.570000
   21784    0.467250    0.601500    0.530000
   21785    0.553000    0.420000    0.472250
   21786    0.445500    0.706250    0.445250
   21787    0.501500    0.537000    0.534500
   21788    0.513000    0.454500    0.537750
   21789    0.520750    0.428000    0.560250
   21790    0.460750    0.565250    0.620000
   21791    0.542250    0.379500    0.513500
   21792    0.446500    0.718500    0.427250
   21793    0.581500    0.342500    0.533750
   21794    0.569750    0.346000    0.532250
   21795    0.549250    0.400250    0.530750
   21796    0.349750    0.669250    0.678500
   21797    0.530500    0.339750    0.626250
   21798    0.543000    0.502500    0.504500
   21799    0.536750    0.568750    0.421500
   21800    0.531500    0.504750    0.386250
   21801    0.482250    0.547250    0.469250
   21802    0.556500    0.525250    0.464000
   21803    0.567250    0.434500    0.437500
   21804    0.481000    0.585500    0.536500
   21805    0.564250    0.451250    0.445750
   21806    0.519000    0.605750    0.440500
   21807    0.548750    0.515250    0.514750
   21808    0.545750    0.555750    0.422000
   21809    0.460000    0.573500    0.576000
   21810    0.547000    0.511000    0.502500
   21811    0.528750    0.427000    0.556750
   21812    0.519500    0.481750    0.540000
   21813    0.522750    0.440500    0.553000
   21814    0.485750    0.529500    0.588250
   21815    0.456750    0.571250    0.557000
   21816    0.567250    0.337000    0.577000
   21817    0.466500    0.568500    0.558500
   21818    0.397250    0.644750    0.631750
   21819    0.503750    0.517000    0.578500
   21820    0.514000    0.297250    0.639500
   21821    0.519500    0.542500    0.491750
   21822    0.480250    0.510750    0.642250
   21823    0.466500    0.513250    0.638750
   21824    0.461750    0.627750    0.498250
   21825    0.505500    0.578500    0.522000
   21826    0.497750    0.552500    0.551500
   21827    0.537000    0.493750    0.544250
   21828    0.456750    0.576500    0.570750
   21829    0.444750    0.561500    0.571000
   21830    0.515750    0.522000    0.526000
   21831    0.460750    0.560750    0.577000
   21832    0.533000    0.504500    0.514500
   21833    0.465000    0.515250    0.614000
   21834    0.427750    0.616000    0.565000
   21835    0.495750    0.459250    0.594000
   21836    0.507000    0.516750    0.570750
   21837    0.552500    0.466250    0.534000
   21838    0.555250    0.504000    0.426500
   21839    0.438250    0.587500    0.607500
   21840    0.416250    0.578250    0.615250
   21841    0.540000    0.461500    0.542750
   21842    0.510000    0.498750    0.454000
   21843    0.493250    0.645000    0.428750
   21844    0.501250    0.498250    0.527750
   21845    0.523750    0.419250    0.559000
   21846    0.471000    0.582500    0.578000
   21847    0.534750    0.572250    0.430000
   21848    0.504500    0.546500    0.464500
   21849    0.530750    0.477750    0.553500
   21850    0.577500    0.457000    0.362500
   21851    0.503000    0.525500    0.422500
   21852    0.546750    0.458000    0.463000
   21853    0.521500    0.507750    0.501250
   21854    0.539250    0.418250    0.547000
   21855    0.515000    0.581250    0.463750
   21856    0.481250    0.534250    0.584500
   21857    0.439500    0.578000    0.641000
   21858    0.518000    0.626750    0.379250
   21859    0.529250    0.493500    0.548250
   21860    0.515250    0.522500    0.520000
   21861    0.527500    0.477750    0.554750
   21862    0.490500    0.516750    0.578000
   21863    0.490750    0.451000    0.586250
   21864    0.504000    0.329750    0.594000
   21865    0.540250    0.521500    0.469000
   21866    0.500000    0.646250    0.376500
   21867    0.468500    0.647000    0.337500
   21868    0.459750    0.576250    0.580000
   21869    0.537500    0.415750    0.562000
   21870    0.522750    0.422500    0.561750
   21871    0.499750    0.462500    0.598250
   21872    0.458000    0.575250    0.579500
   21873    0.511000    0.458250    0.584000
   21874    0.438250    0.534750    0.416500
   21875    0.521500    0.424750    0.557000
   21876    0.532000    0.403500    0.591250
   21877    0.570250    0.368000    0.535500
   21878    0.545000    0.513500    0.459750
   21879    0.519250    0.428000    0.611750
   21880    0.541500    0.624500    0.291000
   21881    0.517750    0.388000    0.579500
   21882    0.489250    0.475750    0.611000
   21883    0.533500    0.440500    0.521750
   21884    0.467750    0.579000    0.582750
   21885    0.474250    0.626250    0.566000
   21886    0.536250    0.470500    0.483500
   21887    0.527750    0.511750    0.509500
   21888    0.494250    0.506500    0.566500
   21889    0.563750    0.439000    0.499000
   21890    0.463500    0.552250    0.606000
   21891    0.493000    0.569750    0.524000
   21892    0.483750    0.622000    0.514250
   21893    0.539750    0.486750    0.465500
   21894    0.526250    0.535250    0.541250
   21895    0.517500    0.605500    0.449000
   21896    0.406250    0.730500    0.512750
   21897    0.543750    0.484500    0.500000
   21898    0.502500    0.582000    0.522750
   21899    0.540000    0.437500    0.580500
   21900    0.538500    0.515250    0.501250
   21901    0.536250    0.396000    0.569000
   21902    0.463250    0.580250    0.564000
   21903    0.533250    0.423750    0.557000
   21904    0.532250    0.453250    0.551250
   21905    0.420500    0.721000    0.507000
   21906    0.440500    0.675750    0.525500
   21907    0.422000    0.683000    0.532500
   21908    0.535250    0.427500    0.562000
   21909    0.545500    0.530000    0.457250
   21910    0.502500    0.570750    0.506500
   21911    0.494000    0.535250    0.543250
   21912    0.531750    0.499250    0.506000
   21913    0.537000    0.424750    0.566250
   21914    0.450000    0.576000    0.575000
   21915    0.536500    0.392000    0.583000
   21916    0.545750    0.386000    0.589500
   21917    0.535250    0.574750    0.435500
   21918    0.530750    0.556750    0.485750
   21919    0.537750    0.556500    0.424750
   21920    0.551250    0.421000    0.556750
   21921    0.501500    0.515750    0.570750
   21922    0.529750    0.530250    0.539250
   21923    0.539500    0.289500    0.606750
   21924    0.516000    0.431500    0.571500
   21925    0.504500    0.580000    0.512500
   21926    0.548750    0.427000    0.565750
   21927    0.543250    0.415750    0.498500
   21928    0.516000    0.529250    0.523500
   21929    0.509750    0.463750    0.586500
   21930    0.459500    0.571000    0.575750
   21931    0.516250    0.458500    0.578250
   21932    0.490500    0.596250    0.495000
   21933    0.512000    0.423000    0.578750
   21934    0.504500    0.547000    0.529500
   21935    0.533500    0.425500    0.543250
   21936    0.514750    0.403750    0.580750
   21937    0.511750    0.583750    0.464000
   21938    0.522500    0.601250    0.473250
   21939    0.537500    0.374250    0.580250
   21940    0.506750    0.502500    0.551000
   21941    0.543500    0.596500    0.352500
   21942    0.545750    0.393250    0.581000
   21943    0.515500    0.543750    0.537250
   21944    0.486250    0.576250    0.572000
   21945    0.555500    0.485750    0.478500
   21946    0.506250    0.493000    0.575750
   21947    0.547750    0.472000    0.538000
   21948    0.532500    0.398250    0.570000
   21949    0.476250    0.605250    0.526250
   21950    0.434250    0.646250    0.599250
   21951    0.528750    0.500750    0.494750
   21952    0.548250    0.537250    0.403500
   21953    0.536000    0.449500    0.548750
   21954    0.442250    0.572250    0.618500
   21955    0.472000    0.522750    0.593750
   21956    0.541500    0.499000    0.516750
   21957    0.552750    0.525250    0.442000
   21958    0.544750    0.513250    0.511000
   21959    0.542000    0.519250    0.506750
   21960    0.459000    0.556500    0.608250
   21961    0.533500    0.513500    0.509500
   21962    0.538000    0.518250    0.515750
   21963    0.548750    0.333000    0.574500
   21964    0.534000    0.504500    0.515000
   21965    0.517000    0.496750    0.493250
   21966    0.545750    0.379250    0.574750
   21967    0.539000    0.516500    0.490750
   21968    0.509500    0.506750    0.577000
   21969    0.515250    0.592000    0.462500
   21970    0.545000    0.571750    0.411000
   21971    0.443000    0.596000    0.587000
   21972    0.514750    0.508750    0.501750
   21973    0.527500    0.501500    0.508250
   21974    0.531000    0.512000    0.526250
   21975    0.536500    0.511250    0.513250
   21976    0.525000    0.357500    0.580750
   21977    0.485000    0.461750    0.576250
   21978    0.516500    0.542250    0.526500
   21979    0.522500    0.564000    0.489500
   21980    0.405750    0.615000    0.631250
   21981    0.442750    0.571250    0.573250
   21982    0.425750    0.583750    0.655000
   21983    0.452000    0.635000    0.501000
   21984    0.532250    0.432750    0.568250
   21985    0.542250    0.511500    0.524000
   21986    0.518500    0.517250    0.510750
   21987    0.482750    0.456500    0.641750
   21988    0.513750    0.442750    0.590500
   21989    0.464250    0.738500    0.275250
   21990    0.525750    0.511250    0.495500
   21991    0.533750    0.562500    0.424000
   21992    0.526000    0.481750    0.539250
   21993    0.488500    0.568750    0.485250
   21994    0.550750    0.586000    0.281000
   21995    0.491750    0.504750    0.611000
   21996    0.516250    0.523500    0.494500
   21997    0.492250    0.558250    0.435750
   21998    0.554750    0.405000    0.533500
   21999    0.514250    0.427250    0.568750
   22000    0.489000    0.716250    0.263250
   22001    0.476250    0.608250    0.554500
   22002    0.542000    0.521500    0.507000
   22003    0.542000    0.518750    0.503250
   22004    0.541750    0.493750    0.518750
   22005    0.563250    0.291250    0.507750
   22006    0.526500    0.515750    0.517000
   22007    0.521500    0.502250    0.523750
   22008    0.406000    0.701250    0.603500
   22009    0.537250    0.511750    0.507000
   22010    0.550000    0.504500    0.504000
   22011    0.536000    0.514500    0.502500
   22012    0.560500    0.479250    0.480500
   22013    0.458500    0.608250    0.574500
   22014    0.532250    0.505250    0.520250
   22015    0.534500    0.497000    0.508250
   22016    0.552750    0.527750    0.374250
   22017    0.534750    0.428500    0.571500
   22018    0.539500    0.525500    0.444750
   22019    0.439250    0.620000    0.567000
   22020    0.449500    0.575750    0.571750
   22021    0.492250    0.482250    0.597500
   22022    0.542250    0.600500    0.300750
   22023    0.555750    0.520500    0.453000
   22024    0.545500    0.219000    0.663500
   22025    0.554500    0.205500    0.628750
   22026    0.537000    0.556000    0.429500
   22027    0.557250    0.216250    0.619750
   22028    0.409250    0.613750    0.614500
   22029    0.416000    0.666750    0.580500
   22030    0.368750    0.765750    0.575000
   22031    0.524750    0.579250    0.459000
   22032    0.509250    0.438250    0.572250
   22033    0.498000    0.500500    0.574250
   22034    0.514500    0.533250    0.538750
   22035    0.551000    0.366250    0.563000
   22036    0.462500    0.592500    0.593250
   22037    0.470500    0.577500    0.577750
   22038    0.523000    0.410500    0.600750
   22039    0.533500    0.567500    0.416000
   22040    0.526250    0.396250    0.587000
   22041    0.472250    0.513500    0.628000
   22042    0.574750    0.453000    0.455750
   22043    0.514750    0.584000    0.458250
   22044    0.532750    0.431750    0.561250
