   locus    deme        mean         std
   28755       1    0.383636    0.056478
   28755       2    0.374420    0.059762
   28755       3    0.534066    0.072395
   28756       1    0.019162    0.012953
   28756       2    0.019835    0.014535
   28756       3    0.012917    0.012146
   28757       1    0.963633    0.018623
   28757       2    0.977202    0.016399
   28757       3    0.976557    0.016265
   28758       1    0.012846    0.011403
   28758       2    0.010252    0.011349
   28758       3    0.025613    0.017402
   28759       1    0.468250    0.063726
   28759       2    0.363031    0.060212
   28759       3    0.338927    0.061694
   28760       1    0.363908    0.058296
   28760       2    0.350623    0.061226
   28760       3    0.559044    0.074438
   28761       1    0.174923    0.042446
   28761       2    0.149580    0.040383
   28761       3    0.111977    0.036989
   28762       1    0.363502    0.058752
   28762       2    0.351018    0.060870
   28762       3    0.560805    0.075656
   28763       1    0.180218    0.045682
   28763       2    0.127549    0.038715
   28763       3    0.107111    0.037189
   28764       1    0.124051    0.035649
   28764       2    0.140608    0.041064
   28764       3    0.074738    0.031635
   28765       1    0.332920    0.056549
   28765       2    0.339603    0.059846
   28765       3    0.523592    0.077237
   28766       1    0.332188    0.058975
   28766       2    0.344599    0.060440
   28766       3    0.521064    0.077156
   28767       1    0.167404    0.038120
   28767       2    0.177455    0.042319
   28767       3    0.178330    0.042319
   28768       1    0.345853    0.057100
   28768       2    0.347906    0.060207
   28768       3    0.519288    0.074154
   28769       1    0.320635    0.055807
   28769       2    0.308614    0.059810
   28769       3    0.525716    0.076825
   28770       1    0.292142    0.055705
   28770       2    0.300484    0.059829
   28770       3    0.526731    0.079186
   28771       1    0.015803    0.012236
   28771       2    0.019648    0.014660
   28771       3    0.019878    0.014292
   28772       1    0.926516    0.026337
   28772       2    0.948549    0.024358
   28772       3    0.940036    0.025633
   28773       1    0.012375    0.010954
   28773       2    0.025431    0.017488
   28773       3    0.010228    0.011186
   28774       1    0.335527    0.058375
   28774       2    0.357283    0.061106
   28774       3    0.543736    0.076194
   28775       1    0.029033    0.016136
   28775       2    0.027689    0.017816
   28775       3    0.035238    0.019127
   28776       1    0.523199    0.063540
   28776       2    0.529439    0.065073
   28776       3    0.771849    0.061409
   28777       1    0.230945    0.042136
   28777       2    0.209028    0.045263
   28777       3    0.236461    0.047345
   28778       1    0.579903    0.061727
   28778       2    0.632024    0.059811
   28778       3    0.728203    0.062961
   28779       1    0.324127    0.056466
   28779       2    0.309497    0.059726
   28779       3    0.521200    0.077369
   28780       1    0.021540    0.013541
   28780       2    0.011918    0.011926
   28780       3    0.012282    0.012082
   28781       1    0.320774    0.058132
   28781       2    0.308353    0.059214
   28781       3    0.525017    0.077262
   28782       1    0.032361    0.017043
   28782       2    0.035574    0.019722
   28782       3    0.021147    0.016030
   28783       1    0.020787    0.013149
   28783       2    0.011264    0.011536
   28783       3    0.011549    0.011458
   28784       1    0.322814    0.057527
   28784       2    0.308849    0.060921
   28784       3    0.522765    0.075617
   28785       1    0.312986    0.055716
   28785       2    0.306840    0.057436
   28785       3    0.457951    0.071419
   28786       1    0.193072    0.040469
   28786       2    0.185143    0.043763
   28786       3    0.158097    0.041227
   28787       1    0.916001    0.028436
   28787       2    0.943841    0.025440
   28787       3    0.935176    0.027083
   28788       1    0.019765    0.013717
   28788       2    0.022688    0.015958
   28788       3    0.030495    0.018141
   28789       1    0.170988    0.044936
   28789       2    0.148562    0.044512
   28789       3    0.343924    0.076606
   28790       1    0.171329    0.044076
   28790       2    0.147857    0.044793
   28790       3    0.343713    0.072675
   28791       1    0.057423    0.022513
   28791       2    0.041230    0.021292
   28791       3    0.048358    0.023167
   28792       1    0.080131    0.028373
   28792       2    0.113359    0.040714
   28792       3    0.045526    0.024448
   28793       1    0.170517    0.045246
   28793       2    0.148167    0.045635
   28793       3    0.348580    0.073845
   28794       1    0.027492    0.015608
   28794       2    0.023734    0.015935
   28794       3    0.016654    0.013595
   28795       1    0.015266    0.011837
   28795       2    0.019239    0.014482
   28795       3    0.019121    0.014010
   28796       1    0.142369    0.035938
   28796       2    0.174227    0.045241
   28796       3    0.105430    0.035602
   28797       1    0.153285    0.036404
   28797       2    0.141260    0.039158
   28797       3    0.169243    0.041929
   28798       1    0.021519    0.013475
   28798       2    0.011740    0.011609
   28798       3    0.011684    0.011917
   28799       1    0.164674    0.045855
   28799       2    0.142008    0.044835
   28799       3    0.418926    0.076009
   28800       1    0.029569    0.016118
   28800       2    0.028005    0.017346
   28800       3    0.035922    0.020070
   28801       1    0.055295    0.022483
   28801       2    0.055132    0.024638
   28801       3    0.032243    0.019566
   28802       1    0.198638    0.046760
   28802       2    0.212480    0.049411
   28802       3    0.335831    0.068443
   28803       1    0.177882    0.047190
   28803       2    0.165499    0.046458
   28803       3    0.340717    0.072250
   28804       1    0.196102    0.040083
   28804       2    0.210001    0.045882
   28804       3    0.172646    0.040936
   28805       1    0.177706    0.046121
   28805       2    0.163650    0.045745
   28805       3    0.340592    0.072235
   28806       1    0.240610    0.042623
   28806       2    0.231840    0.046644
   28806       3    0.221801    0.045418
   28807       1    0.200964    0.050401
   28807       2    0.198592    0.049778
   28807       3    0.382421    0.076189
   28808       1    0.190395    0.048437
   28808       2    0.168074    0.048959
   28808       3    0.384963    0.076462
   28809       1    0.152684    0.042570
   28809       2    0.128939    0.042353
   28809       3    0.303948    0.071317
   28810       1    0.199263    0.041011
   28810       2    0.188995    0.043488
   28810       3    0.171318    0.042130
   28811       1    0.155292    0.038732
   28811       2    0.145603    0.041359
   28811       3    0.220356    0.052883
   28812       1    0.151057    0.042803
   28812       2    0.128304    0.041588
   28812       3    0.304974    0.073085
   28813       1    0.151446    0.043631
   28813       2    0.128648    0.042637
   28813       3    0.303189    0.071653
   28814       1    0.171060    0.045749
   28814       2    0.147726    0.044638
   28814       3    0.345633    0.073482
   28815       1    0.173069    0.042558
   28815       2    0.150965    0.043594
   28815       3    0.295696    0.066974
   28816       1    0.255635    0.048214
   28816       2    0.222781    0.050758
   28816       3    0.357029    0.067551
   28817       1    0.019157    0.012617
   28817       2    0.019335    0.014404
   28817       3    0.012866    0.012238
   28818       1    0.168821    0.043009
   28818       2    0.150009    0.044900
   28818       3    0.300059    0.068847
   28819       1    0.193468    0.048688
   28819       2    0.182919    0.049613
   28819       3    0.389587    0.074753
   28820       1    0.029878    0.016698
   28820       2    0.028181    0.017649
   28820       3    0.036138    0.019655
   28821       1    0.158159    0.043280
   28821       2    0.145153    0.042729
   28821       3    0.300289    0.069126
   28822       1    0.127021    0.033225
   28822       2    0.107173    0.034200
   28822       3    0.133963    0.037550
   28823       1    0.146002    0.039343
   28823       2    0.142309    0.041408
   28823       3    0.238135    0.057851
   28824       1    0.144579    0.039743
   28824       2    0.140217    0.040493
   28824       3    0.237239    0.059067
   28825       1    0.090057    0.034766
   28825       2    0.092494    0.036314
   28825       3    0.224850    0.064192
   28826       1    0.146413    0.041526
   28826       2    0.114863    0.040870
   28826       3    0.282194    0.068709
   28827       1    0.967485    0.017076
   28827       2    0.969882    0.017836
   28827       3    0.976385    0.016747
   28828       1    0.151674    0.040554
   28828       2    0.131049    0.041568
   28828       3    0.280741    0.066942
   28829       1    0.198823    0.045587
   28829       2    0.186866    0.048017
