 COVARIABLE MRK M_Beta SD_Beta M_Delta BF(dB) 
  1   22485   0.00041179   0.00679444   0.00700000  -1.56216014
  1   22486   0.00044955   0.00646307   0.00600000  -2.23599939
  1   22487   0.00001193   0.00037694   0.00100000 -13.05177600
  1   22488   0.00046177   0.00744957   0.00700000  -1.56216014
  1   22489   0.00051911   0.01024838   0.00400000  -4.00564152
  1   22490   0.00045980   0.00951979   0.00600000  -2.23599939
  1   22491   0.00047214   0.01026115   0.00600000  -2.23599939
  1   22492   0.00067135   0.01046512   0.00900000  -0.46195950
  1   22493   0.00000714   0.00022569   0.00100000 -13.05177600
  1   22494  -0.00165155   0.01080675   0.02400000   3.86396619
  1   22495  -0.00041178   0.00630684   0.00600000  -2.23599939
  1   22496   0.00048467   0.00772852   0.00600000  -2.23599939
  1   22497  -0.00005113   0.00195213   0.00200000  -7.02465351
  1   22498   0.00000120   0.00450076   0.00400000  -4.00564152
  1   22499   0.00071191   0.00671115   0.01500000   1.78290223
  1   22500   0.00003599   0.00211498   0.00300000  -5.25938709
  1   22501  -0.00002626   0.00104075   0.00200000  -7.02465351
  1   22502   0.00008149   0.00257578   0.00100000 -13.05177600
  1   22503   0.00002628   0.00081516   0.00300000  -5.25938709
  1   22504   0.00141754   0.01564750   0.01000000   0.00000000
  1   22505   0.00135681   0.01464623   0.01000000   0.00000000
  1   22506   0.00115608   0.01283129   0.01300000   1.15261394
  1   22507  -0.00049164   0.00733392   0.00600000  -2.23599939
  1   22508   0.00018184   0.00488503   0.00700000  -1.56216014
  1   22509   0.00135475   0.01335256   0.01200000   0.80059496
  1   22510   0.00109907   0.01287741   0.00900000  -0.46195950
  1   22511   0.00002481   0.00078414   0.00100000 -13.05177600
  1   22512  -0.00002605   0.00082337   0.00100000 -13.05177600
  1   22513  -0.00022460   0.00537107   0.00600000  -2.23599939
  1   22514   0.00044912   0.01130107   0.00800000  -0.97786491
  1   22515   0.00014569   0.00231551   0.00500000  -3.03217882
  1   22516   0.00045094   0.00782267   0.00600000  -2.23599939
  1   22517  -0.00006238   0.00197160   0.00100000 -13.05177600
  1   22518   0.00022840   0.00718247   0.00700000  -1.56216014
  1   22519   0.00066989   0.01137395   0.00900000  -0.46195950
  1   22520   0.00036902   0.00695547   0.00400000  -4.00564152
  1   22521   0.00033635   0.00741113   0.00300000  -5.25938709
  1   22522   0.00031568   0.00714340   0.00300000  -5.25938709
  1   22523   0.00053332   0.00916435   0.00600000  -2.23599939
  1   22524   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22525   0.00087840   0.01078694   0.01000000   0.00000000
  1   22526  -0.00006424   0.00217739   0.00400000  -4.00564152
  1   22527  -0.00042988   0.00509849   0.00800000  -0.97786491
  1   22528   0.00029700   0.00643673   0.00400000  -4.00564152
  1   22529   0.00001870   0.00050801   0.00200000  -7.02465351
  1   22530   0.00029262   0.00654486   0.00200000  -7.02465351
  1   22531   0.00002170   0.00068591   0.00100000 -13.05177600
  1   22532   0.00166634   0.01667357   0.01300000   1.15261394
  1   22533   0.00103206   0.01134674   0.01300000   1.15261394
  1   22534   0.00034553   0.00643132   0.00500000  -3.03217882
  1   22535  -0.00016114   0.00385792   0.00500000  -3.03217882
  1   22536   0.00080407   0.01181861   0.00800000  -0.97786491
  1   22537   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22538   0.00037398   0.00631467   0.00600000  -2.23599939
  1   22539  -0.00016936   0.00283506   0.00500000  -3.03217882
  1   22540   0.00211212   0.01396264   0.02600000   4.22049586
  1   22541   0.00026105   0.00588431   0.00200000  -7.02465351
  1   22542   0.00188947   0.01744414   0.01400000   1.47886315
  1   22543  -0.00018942   0.00328764   0.00400000  -4.00564152
  1   22544   0.00037736   0.00727726   0.00300000  -5.25938709
  1   22545   0.00109597   0.01374996   0.00800000  -0.97786491
  1   22546   0.00059320   0.00845049   0.00700000  -1.56216014
  1   22547   0.00061786   0.00991703   0.00500000  -3.03217882
  1   22548   0.00053696   0.00880180   0.00500000  -3.03217882
  1   22549   0.00289442   0.02099380   0.02100000   3.27071798
  1   22550  -0.00004378   0.00268144   0.00400000  -4.00564152
  1   22551   0.00026199   0.00335674   0.00700000  -1.56216014
  1   22552   0.00243357   0.02017460   0.01800000   2.58796212
  1   22553   0.00002199   0.00129084   0.00200000  -7.02465351
  1   22554   0.00046535   0.00417443   0.01500000   1.78290223
  1   22555  -0.00005843   0.00134963   0.00200000  -7.02465351
  1   22556  -0.00012278   0.00188928   0.00600000  -2.23599939
  1   22557  -0.00037121   0.00761185   0.00500000  -3.03217882
  1   22558   0.00004243   0.00480671   0.00300000  -5.25938709
  1   22559  -0.00008387   0.00436755   0.00600000  -2.23599939
  1   22560   0.00027218   0.00748993   0.00600000  -2.23599939
  1   22561   0.00028916   0.00342106   0.00800000  -0.97786491
  1   22562  -0.00080936   0.01235242   0.00700000  -1.56216014
  1   22563  -0.00400848   0.01949694   0.04400000   6.58629979
  1   22564   0.00021296   0.00484506   0.00200000  -7.02465351
  1   22565  -0.00086300   0.01189398   0.01000000   0.00000000
  1   22566  -0.00005935   0.00322509   0.00300000  -5.25938709
  1   22567   0.00004860   0.00110431   0.00300000  -5.25938709
  1   22568   0.00018367   0.00576716   0.00400000  -4.00564152
  1   22569  -0.00002831   0.00089490   0.00100000 -13.05177600
  1   22570  -0.00028061   0.00461599   0.00600000  -2.23599939
  1   22571  -0.00010929   0.00464857   0.00400000  -4.00564152
  1   22572   0.00006817   0.00281012   0.00300000  -5.25938709
  1   22573  -0.00001440   0.00428253   0.00400000  -4.00564152
  1   22574  -0.00013936   0.00319982   0.00400000  -4.00564152
  1   22575   0.00098765   0.01347181   0.00800000  -0.97786491
  1   22576   0.00002298   0.00072643   0.00100000 -13.05177600
  1   22577   0.00009247   0.00418151   0.00400000  -4.00564152
  1   22578  -0.00006567   0.00207564   0.00100000 -13.05177600
  1   22579  -0.00005775   0.00129006   0.00200000  -7.02465351
  1   22580  -0.00013489   0.00230176   0.00400000  -4.00564152
  1   22581   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22582  -0.00011038   0.00468604   0.00300000  -5.25938709
  1   22583  -0.00155090   0.01037018   0.02300000   3.67468467
  1   22584  -0.00042538   0.00972326   0.00800000  -0.97786491
  1   22585  -0.00025547   0.00582026   0.00700000  -1.56216014
  1   22586   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22587   0.00007686   0.00156696   0.00300000  -5.25938709
  1   22588  -0.00130891   0.01308833   0.01300000   1.15261394
  1   22589   0.00009700   0.00587644   0.00400000  -4.00564152
  1   22590  -0.00009029   0.00228586   0.00200000  -7.02465351
  1   22591  -0.00031124   0.00635647   0.00300000  -5.25938709
  1   22592   0.00014373   0.00451778   0.00400000  -4.00564152
  1   22593  -0.00092037   0.00735410   0.02000000   3.05439115
  1   22594  -0.00007193   0.00145897   0.00300000  -5.25938709
  1   22595  -0.00006258   0.00233522   0.00300000  -5.25938709
  1   22596  -0.00016589   0.00381296   0.00200000  -7.02465351
  1   22597  -0.00247890   0.01430105   0.03500000   5.55175926
  1   22598  -0.00009061   0.00219991   0.00200000  -7.02465351
  1   22599  -0.00001390   0.00094355   0.00300000  -5.25938709
  1   22600   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22601   0.00050782   0.00834086   0.00600000  -2.23599939
  1   22602   0.00032352   0.00499683   0.00700000  -1.56216014
  1   22603   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22604   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22605  -0.00032962   0.00578851   0.00500000  -3.03217882
  1   22606   0.00025557   0.00435058   0.00400000  -4.00564152
  1   22607  -0.00029090   0.00505921   0.00500000  -3.03217882
  1   22608  -0.00006622   0.00316051   0.00500000  -3.03217882
  1   22609   0.00072237   0.00898043   0.01000000   0.00000000
  1   22610  -0.00204318   0.01405807   0.02500000   4.04570588
  1   22611  -0.00137394   0.01043550   0.02300000   3.67468467
  1   22612   0.00002698   0.00085275   0.00100000 -13.05177600
  1   22613   0.00845841   0.03889420   0.05000000   7.16881594
  1   22614  -0.00000969   0.00030627   0.00100000 -13.05177600
  1   22615   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22616   0.00006231   0.00196932   0.00100000 -13.05177600
  1   22617  -0.00018645   0.00309413   0.00400000  -4.00564152
  1   22618  -0.00148098   0.01212648   0.01900000   2.82719788
  1   22619   0.00953426   0.03077942   0.09500000  10.16710221
  1   22620   0.00003529   0.00386467   0.00300000  -5.25938709
  1   22621  -0.00052492   0.00485372   0.01600000   2.06760079
  1   22622  -0.00274122   0.02165665   0.02100000   3.27071798
  1   22623  -0.00055375   0.00724464   0.00700000  -1.56216014
  1   22624  -0.00382624   0.02610043   0.02700000   4.38886118
  1   22625  -0.00619118   0.03320004   0.04100000   6.26600444
  1   22626   0.00163333   0.01769946   0.01300000   1.15261394
  1   22627   0.00945089   0.03337634   0.08800000   9.80123028
  1   22628   0.00300766   0.02282024   0.02400000   3.86396619
  1   22629   0.00333587   0.02385105   0.02200000   3.47719021
  1   22630  -0.00013350   0.00308797   0.00400000  -4.00564152
  1   22631  -0.00005568   0.00141908   0.00200000  -7.02465351
  1   22632   0.00005025   0.00343027   0.00600000  -2.23599939
  1   22633   0.00001213   0.00038344   0.00100000 -13.05177600
  1   22634   0.00261595   0.02073414   0.02200000   3.47719021
  1   22635  -0.00012990   0.00262383   0.00400000  -4.00564152
  1   22636   0.00028933   0.00783279   0.01200000   0.80059496
  1   22637   0.00012352   0.00456650   0.00200000  -7.02465351
  1   22638  -0.00001414   0.00049699   0.00200000  -7.02465351
  1   22639  -0.00017602   0.00297171   0.00400000  -4.00564152
  1   22640   0.00008756   0.00433327   0.00500000  -3.03217882
  1   22641   0.00058564   0.00894844   0.00900000  -0.46195950
  1   22642   0.00182327   0.01884390   0.01400000   1.47886315
  1   22643   0.00029213   0.00556438   0.00500000  -3.03217882
  1   22644   0.00091891   0.01151625   0.01100000   0.41831588
  1   22645   0.00013009   0.00254165   0.00400000  -4.00564152
  1   22646   0.00028410   0.00787980   0.00700000  -1.56216014
  1   22647   0.00815847   0.03445688   0.06200000   8.15824046
  1   22648  -0.00016262   0.00226610   0.00600000  -2.23599939
  1   22649   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22650   0.00142635   0.01572482   0.01400000   1.47886315
  1   22651  -0.00008074   0.00255202   0.00100000 -13.05177600
  1   22652  -0.00003797   0.00671599   0.00300000  -5.25938709
  1   22653   0.00000370   0.00142478   0.00300000  -5.25938709
  1   22654   0.00057167   0.00870242   0.00500000  -3.03217882
  1   22655   0.00155362   0.01449801   0.01300000   1.15261394
  1   22656   0.00090371   0.01116059   0.00900000  -0.46195950
  1   22657   0.00117187   0.01074504   0.01400000   1.47886315
  1   22658   0.00132507   0.01418858   0.01300000   1.15261394
  1   22659   0.00277545   0.02295952   0.01800000   2.58796212
  1   22660  -0.00039575   0.00704916   0.00800000  -0.97786491
  1   22661   0.00000422   0.00041103   0.00200000  -7.02465351
  1   22662   0.00238563   0.02061372   0.01700000   2.33530598
  1   22663   0.00349584   0.02597005   0.02300000   3.67468467
  1   22664   0.00361146   0.02598043   0.02500000   4.04570588
  1   22665   0.00409201   0.01995752   0.04900000   7.07650758
  1   22666   0.00560907   0.03106562   0.03600000   5.67860661
  1   22667   0.00000942   0.01058292   0.00800000  -0.97786491
  1   22668  -0.00011608   0.00261414   0.00200000  -7.02465351
  1   22669   0.00334871   0.02364608   0.02400000   3.86396619
  1   22670   0.00002735   0.00086430   0.00100000 -13.05177600
  1   22671   0.00030801   0.00562461   0.00600000  -2.23599939
  1   22672   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22673   0.00005200   0.00164361   0.00100000 -13.05177600
  1   22674   0.00346013   0.02694117   0.01800000   2.58796212
  1   22675   0.00373991   0.02577362   0.02300000   3.67468467
  1   22676   0.00021338   0.00493103   0.00200000  -7.02465351
  1   22677  -0.00029236   0.00536905   0.00300000  -5.25938709
  1   22678   0.00010924   0.00244208   0.00200000  -7.02465351
  1   22679   0.00782186   0.03734551   0.04900000   7.07650758
  1   22680  -0.00541999   0.02731675   0.04400000   6.58629979
  1   22681   0.00048041   0.00654388   0.00900000  -0.46195950
  1   22682   0.00736318   0.03783124   0.04200000   6.37518976
  1   22683   0.00496333   0.02819160   0.03800000   5.92243719
  1   22684  -0.00016389   0.00259921   0.00500000  -3.03217882
  1   22685  -0.00004348   0.00605913   0.00500000  -3.03217882
  1   22686  -0.00003675   0.00366989   0.00400000  -4.00564152
  1   22687   0.00059218   0.01064795   0.00800000  -0.97786491
  1   22688   0.00000393   0.00090476   0.00200000  -7.02465351
  1   22689   0.00009369   0.00230218   0.00300000  -5.25938709
  1   22690   0.00170371   0.01611093   0.01300000   1.15261394
  1   22691   0.00007703   0.00243478   0.00100000 -13.05177600
  1   22692   0.00019768   0.00536163   0.00500000  -3.03217882
  1   22693   0.00045393   0.00668042   0.00700000  -1.56216014
  1   22694   0.00001744   0.00055131   0.00100000 -13.05177600
  1   22695   0.00127784   0.01035203   0.01800000   2.58796212
  1   22696   0.00061354   0.00861048   0.00800000  -0.97786491
  1   22697   0.00023044   0.00716907   0.00500000  -3.03217882
  1   22698  -0.00009609   0.00260662   0.00300000  -5.25938709
  1   22699   0.00114785   0.01430323   0.00800000  -0.97786491
  1   22700   0.00072770   0.00954748   0.00800000  -0.97786491
  1   22701   0.00002857   0.00138018   0.00200000  -7.02465351
  1   22702   0.00135076   0.01358008   0.01100000   0.41831588
  1   22703   0.00105171   0.01216770   0.01000000   0.00000000
  1   22704  -0.00023465   0.00347450   0.00600000  -2.23599939
  1   22705  -0.00007714   0.00179297   0.00200000  -7.02465351
  1   22706  -0.00001328   0.00041977   0.00100000 -13.05177600
  1   22707  -0.00011064   0.00344319   0.00300000  -5.25938709
  1   22708   0.00003184   0.00100628   0.00100000 -13.05177600
  1   22709  -0.00002005   0.00094421   0.00300000  -5.25938709
  1   22710   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22711   0.00064288   0.00928008   0.00900000  -0.46195950
  1   22712  -0.00014591   0.00318001   0.00300000  -5.25938709
  1   22713   0.00174816   0.01752551   0.01400000   1.47886315
  1   22714   0.00087824   0.01261416   0.01000000   0.00000000
  1   22715   0.00151421   0.01659417   0.01100000   0.41831588
  1   22716   0.00196384   0.01837634   0.01400000   1.47886315
  1   22717  -0.00032487   0.00617416   0.00500000  -3.03217882
  1   22718   0.00001891   0.00317094   0.00700000  -1.56216014
  1   22719   0.00001421   0.00072712   0.00300000  -5.25938709
  1   22720   0.00007755   0.00199767   0.00200000  -7.02465351
  1   22721   0.00043558   0.00693886   0.00700000  -1.56216014
  1   22722  -0.00054821   0.00764208   0.00600000  -2.23599939
  1   22723   0.00173009   0.01578644   0.01500000   1.78290223
  1   22724  -0.00002906   0.00091843   0.00100000 -13.05177600
  1   22725   0.00017121   0.00382541   0.00200000  -7.02465351
  1   22726   0.00000000   0.00000000   0.00000000 -13.05177600
  1   22727   0.00177001   0.01503060   0.01600000   2.06760079
  1   22728   0.00497944   0.02848406   0.03400000   5.42136985
  1   22729  -0.00015701   0.00303247   0.00500000  -3.03217882
  1   22730  -0.00100825   0.00855115   0.01700000   2.33530598
  1   22731  -0.00014085   0.00425943   0.00400000  -4.00564152
  1   22732   0.00040779   0.00811875   0.00500000  -3.03217882
  1   22733   0.00011617   0.00431426   0.00200000  -7.02465351
  1   22734   0.00021921   0.00282712   0.00700000  -1.56216014
  1   22735  -0.00265430   0.02146250   0.01700000   2.33530598
  1   22736  -0.00003832   0.00650287   0.00500000  -3.03217882
  1   22737  -0.00003626   0.00098620   0.00200000  -7.02465351
  1   22738  -0.00053429   0.00920247   0.00900000  -0.46195950
  1   22739  -0.00182830   0.01307567   0.02300000   3.67468467
  1   22740   0.00009762   0.00455914   0.00500000  -3.03217882
  1   22741   0.00007538   0.00146509   0.00300000  -5.25938709
